This data contains example velocities, not measured velocities  
CDP-X       CDP-Y   Time(ms)  Vrms    Vint    Vavg   Depth(m)
 607303.39  6080099.79  593.54 1853.56 2175.00 1855.51  550.66
 607303.39  6080099.79 1101.26 2050.97 2260.00 2041.99 1124.38
 607303.39  6080099.79 1848.00 2198.69 2400.00 2186.66 2020.47
 607503.31  6080105.38   50.00 1500.00 1500.00 1500.00   37.50
 607503.31  6080105.38  769.41 1933.43 1960.00 1930.11  742.53
 607503.31  6080105.38  593.46 1855.78 2175.00 1857.50  551.18
 607503.31  6080105.38 1099.63 2051.76 2260.00 2042.77 1123.15
 607503.31  6080105.38 1848.00 2199.44 2400.00 2187.44 2021.19
 607703.23  6080110.96   50.00 1500.00 1500.00 1500.00   37.50
 607703.23  6080110.96  764.05 1933.25 1960.00 1929.90  737.27
 607703.23  6080110.96  593.37 1857.89 2175.00 1859.39  551.66
 607703.23  6080110.96 1099.13 2052.73 2260.00 2043.73 1123.17
 607703.23  6080110.96 1848.00 2200.07 2400.00 2188.10 2021.81
 607903.16  6080116.55   50.00 1500.00 1500.00 1500.00   37.50
 607903.16  6080116.55  758.93 1933.07 1960.00 1929.69  732.25
 607903.16  6080116.55  593.29 1859.91 2175.00 1861.21  552.12
 607903.16  6080116.55 1098.39 2053.60 2260.00 2044.59 1122.88
 607903.16  6080116.55 1848.00 2200.69 2400.00 2188.76 2022.41
 608103.08  6080122.14   50.00 1500.00 1500.00 1500.00   37.50
 608103.08  6080122.14  754.52 1932.91 1960.00 1929.52  727.93
 608103.08  6080122.14  593.14 1861.60 2175.00 1862.73  552.43
 608103.08  6080122.14 1097.45 2054.29 2260.00 2045.28 1122.30
 608103.08  6080122.14 1848.00 2201.26 2400.00 2189.35 2022.96
 608303.00  6080127.73   50.00 1500.00 1500.00 1500.00   37.50
 608303.00  6080127.73  750.18 1932.75 1960.00 1929.34  723.67
 608303.00  6080127.73  593.07 1863.31 2175.00 1864.26  552.82
 608303.00  6080127.73 1095.08 2054.69 2260.00 2045.68 1120.09
 608303.00  6080127.73 1848.00 2201.92 2400.00 2190.04 2023.59
 608502.92  6080133.31   50.00 1500.00 1500.00 1500.00   37.50
 608502.92  6080133.31  745.12 1932.56 1960.00 1929.13  718.72
 608502.92  6080133.31  592.99 1865.29 2175.00 1866.06  553.28
 608502.92  6080133.31 1092.74 2055.24 2260.00 2046.22 1118.00
 608502.92  6080133.31 1848.00 2202.67 2400.00 2190.81 2024.31
 608702.84  6080138.90   50.00 1500.00 1500.00 1500.00   37.50
 608702.84  6080138.90  739.27 1932.34 1960.00 1928.89  712.98
 608702.84  6080138.90  592.91 1867.60 2175.00 1868.14  553.82
 608702.84  6080138.90 1088.99 2055.67 2260.00 2046.65 1114.39
 608702.84  6080138.90 1848.00 2203.61 2400.00 2191.78 2025.20
 608902.77  6080144.49   50.00 1500.00 1500.00 1500.00   37.50
 608902.77  6080144.49  733.12 1932.11 1960.00 1928.63  706.96
 608902.77  6080144.49  592.82 1870.02 2175.00 1870.32  554.38
 608902.77  6080144.49 1086.15 2056.34 2260.00 2047.31 1111.85
 608902.77  6080144.49 1848.00 2204.51 2400.00 2192.71 2026.06
 609102.69  6080150.08   50.00 1500.00 1500.00 1500.00   37.50
 609102.69  6080150.08  726.66 1931.86 1960.00 1928.35  700.63
 609102.69  6080150.08  592.74 1872.56 2175.00 1872.62  554.99
 609102.69  6080150.08 1085.74 2057.55 2260.00 2048.52 1112.07
 609102.69  6080150.08 1848.00 2205.25 2400.00 2193.50 2026.79
 609302.61  6080155.66   50.00 1500.00 1500.00 1500.00   37.50
 609302.61  6080155.66  720.97 1931.64 1960.00 1928.10  695.05
 609302.61  6080155.66  592.66 1874.79 2175.00 1874.64  555.51
 609302.61  6080155.66 1082.88 2058.13 2260.00 2049.10 1109.47
 609302.61  6080155.66 1848.00 2206.11 2400.00 2194.38 2027.61
 609502.53  6080161.25   50.00 1500.00 1500.00 1500.00   37.50
 609502.53  6080161.25  716.28 1931.45 1960.00 1927.89  690.45
 609502.53  6080161.25  592.57 1876.62 2175.00 1876.30  555.92
 609502.53  6080161.25 1081.13 2058.73 2260.00 2049.69 1108.00
 609502.53  6080161.25 1848.00 2206.76 2400.00 2195.06 2028.24
 609702.45  6080166.84   50.00 1500.00 1500.00 1500.00   37.50
 609702.45  6080166.84  711.54 1931.26 1960.00 1927.68  685.81
 609702.45  6080166.84  592.49 1878.47 2175.00 1877.98  556.34
 609702.45  6080166.84 1081.17 2059.69 2260.00 2050.65 1108.55
 609702.45  6080166.84 1848.00 2207.28 2400.00 2195.61 2028.75
 609902.38  6080172.43   50.00 1500.00 1500.00 1500.00   37.50
 609902.38  6080172.43  707.14 1931.08 1960.00 1927.47  681.50
 609902.38  6080172.43  592.40 1880.18 2175.00 1879.53  556.72
 609902.38  6080172.43 1079.45 2060.24 2260.00 2051.20 1107.09
 609902.38  6080172.43 1848.00 2207.90 2400.00 2196.26 2029.34
 610102.30  6080178.01   50.00 1500.00 1500.00 1500.00   37.50
 610102.30  6080178.01  703.13 1930.91 1960.00 1927.29  677.57
 610102.30  6080178.01  592.31 1881.73 2175.00 1880.94  557.05
 610102.30  6080178.01 1076.70 2060.52 2260.00 2051.47 1104.41
 610102.30  6080178.01 1848.00 2208.56 2400.00 2196.94 2029.97
 610302.22  6080183.60   50.00 1500.00 1500.00 1500.00   37.50
 610302.22  6080183.60  698.95 1930.74 1960.00 1927.09  673.47
 610302.22  6080183.60  592.23 1883.35 2175.00 1882.42  557.42
 610302.22  6080183.60 1074.17 2060.87 2260.00 2051.83 1102.01
 610302.22  6080183.60 1848.00 2209.22 2400.00 2197.62 2030.60
 610502.14  6080189.19   50.00 1500.00 1500.00 1500.00   37.50
 610502.14  6080189.19  694.62 1930.55 1960.00 1926.89  669.23
 610502.14  6080189.19  592.14 1885.03 2175.00 1883.95  557.79
 610502.14  6080189.19 1072.99 2061.52 2260.00 2052.47 1101.14
 610502.14  6080189.19 1848.00 2209.79 2400.00 2198.22 2031.15
 610702.06  6080194.78   50.00 1500.00 1500.00 1500.00   37.50
 610702.06  6080194.78  690.62 1930.38 1960.00 1926.70  665.31
 610702.06  6080194.78  592.05 1886.58 2175.00 1885.36  558.11
 610702.06  6080194.78 1071.29 2062.00 2260.00 2052.95 1099.65
 610702.06  6080194.78 1848.00 2210.37 2400.00 2198.82 2031.71
 610901.99  6080200.36   50.00 1500.00 1500.00 1500.00   37.50
 610901.99  6080200.36  687.37 1930.24 1960.00 1926.54  662.13
 610901.99  6080200.36  591.95 1887.82 2175.00 1886.49  558.36
 610901.99  6080200.36 1069.81 2062.38 2260.00 2053.33 1098.34
 610901.99  6080200.36 1848.00 2210.84 2400.00 2199.31 2032.16
 611101.91  6080205.95   50.00 1500.00 1500.00 1500.00   37.50
 611101.91  6080205.95  684.80 1930.13 1960.00 1926.41  659.60
 611101.91  6080205.95  591.87 1888.80 2175.00 1887.38  558.54
 611101.91  6080205.95 1069.30 2062.81 2260.00 2053.75 1098.03
 611101.91  6080205.95 1848.00 2211.17 2400.00 2199.65 2032.48
 611301.83  6080211.54   50.00 1500.00 1500.00 1500.00   37.50
 611301.83  6080211.54  682.34 1930.02 1960.00 1926.29  657.19
 611301.83  6080211.54  591.76 1889.72 2175.00 1888.22  558.69
 611301.83  6080211.54 1067.59 2062.98 2260.00 2053.93 1096.38
 611301.83  6080211.54 1848.00 2211.58 2400.00 2200.07 2032.87
 611501.75  6080217.13   50.00 1500.00 1500.00 1500.00   37.50
 611501.75  6080217.13  679.65 1929.90 1960.00 1926.16  654.56
 611501.75  6080217.13  591.67 1890.74 2175.00 1889.16  558.88
 611501.75  6080217.13 1067.06 2063.43 2260.00 2054.37 1096.07
 611501.75  6080217.13 1848.00 2211.92 2400.00 2200.43 2033.20
 611701.67  6080222.71   50.00 1500.00 1500.00 1500.00   37.50
 611701.67  6080222.71  676.81 1929.77 1960.00 1926.02  651.78
 611701.67  6080222.71  591.56 1891.81 2175.00 1890.14  559.07
 611701.67  6080222.71 1065.12 2063.64 2260.00 2054.58 1094.19
 611701.67  6080222.71 1848.00 2212.39 2400.00 2200.91 2033.64
 611901.60  6080228.30   50.00 1500.00 1500.00 1500.00   37.50
 611901.60  6080228.30  673.88 1929.64 1960.00 1925.87  648.90
 611901.60  6080228.30  591.45 1892.92 2175.00 1891.15  559.26
 611901.60  6080228.30 1062.25 2063.69 2260.00 2054.63 1091.26
 611901.60  6080228.30 1848.00 2212.94 2400.00 2201.48 2034.16
 612101.52  6080233.89   50.00 1500.00 1500.00 1500.00   37.50
 612101.52  6080233.89  670.87 1929.50 1960.00 1925.72  645.95
 612101.52  6080233.89  591.35 1894.07 2175.00 1892.20  559.48
 612101.52  6080233.89 1060.60 2063.99 2260.00 2054.93 1089.73
 612101.52  6080233.89 1848.00 2213.40 2400.00 2201.96 2034.61
 612301.44  6080239.48   50.00 1500.00 1500.00 1500.00   37.50
 612301.44  6080239.48  667.87 1929.36 1960.00 1925.56  643.01
 612301.44  6080239.48  591.24 1895.20 2175.00 1893.23  559.68
 612301.44  6080239.48 1058.14 2064.13 2260.00 2055.07 1087.27
 612301.44  6080239.48 1848.00 2213.93 2400.00 2202.50 2035.11
 612501.36  6080245.06   50.00 1500.00 1500.00 1500.00   37.50
 612501.36  6080245.06  665.04 1929.23 1960.00 1925.42  640.24
 612501.36  6080245.06  591.15 1896.27 2175.00 1894.22  559.88
 612501.36  6080245.06 1055.25 2064.15 2260.00 2055.09 1084.32
 612501.36  6080245.06 1848.00 2214.47 2400.00 2203.05 2035.62
 612701.28  6080250.65   50.00 1500.00 1500.00 1500.00   37.50
 612701.28  6080250.65  662.46 1929.11 1960.00 1925.28  637.71
 612701.28  6080250.65  591.08 1897.26 2175.00 1895.12  560.08
 612701.28  6080250.65 1053.13 2064.27 2260.00 2055.21 1082.20
 612701.28  6080250.65 1848.00 2214.92 2400.00 2203.51 2036.05
 612901.21  6080256.24   50.00 1500.00 1500.00 1500.00   37.50
 612901.21  6080256.24  660.00 1929.00 1960.00 1925.15  635.30
 612901.21  6080256.24  591.25 1898.32 2175.00 1896.10  560.53
 612901.21  6080256.24 1050.80 2064.31 2260.00 2055.24 1079.82
 612901.21  6080256.24 1848.00 2215.37 2400.00 2203.97 2036.47
 613101.13  6080261.83   50.00 1500.00 1500.00 1500.00   37.50
 613101.13  6080261.83  657.40 1928.87 1960.00 1925.01  632.75
 613101.13  6080261.83  590.85 1899.15 2175.00 1896.86  560.38
 613101.13  6080261.83 1048.89 2064.50 2260.00 2055.44 1077.96
 613101.13  6080261.83 1848.00 2215.82 2400.00 2204.43 2036.90
 613301.05  6080267.41   50.00 1500.00 1500.00 1500.00   37.50
 613301.05  6080267.41  654.79 1928.75 1960.00 1924.87  630.20
 613301.05  6080267.41  590.51 1900.02 2175.00 1897.65  560.29
 613301.05  6080267.41 1046.68 2064.64 2260.00 2055.57 1075.76
 613301.05  6080267.41 1848.00 2216.30 2400.00 2204.92 2037.35
 613500.97  6080273.00   50.00 1500.00 1500.00 1500.00   37.50
 613500.97  6080273.00  652.30 1928.63 1960.00 1924.74  627.75
 613500.97  6080273.00  590.04 1900.77 2175.00 1898.33  560.04
 613500.97  6080273.00 1044.51 2064.77 2260.00 2055.70 1073.60
 613500.97  6080273.00 1848.00 2216.76 2400.00 2205.40 2037.79
 613700.89  6080278.59   50.00 1500.00 1500.00 1500.00   37.50
 613700.89  6080278.59  649.68 1928.50 1960.00 1924.60  625.19
 613700.89  6080278.59  589.21 1901.39 2175.00 1898.90  559.43
 613700.89  6080278.59 1041.69 2064.83 2260.00 2055.75 1070.73
 613700.89  6080278.59 1848.00 2217.31 2400.00 2205.95 2038.30
 613900.82  6080284.18   50.00 1500.00 1500.00 1500.00   37.50
 613900.82  6080284.18  646.93 1928.36 1960.00 1924.45  622.49
 613900.82  6080284.18  588.18 1901.98 2175.00 1899.43  558.61
 613900.82  6080284.18 1038.49 2064.86 2260.00 2055.78 1067.45
 613900.82  6080284.18 1848.00 2217.91 2400.00 2206.56 2038.86
 614100.74  6080289.76   50.00 1500.00 1500.00 1500.00   37.50
 614100.74  6080289.76  644.15 1928.23 1960.00 1924.29  619.77
 614100.74  6080289.76  587.07 1902.53 2175.00 1899.92  557.69
 614100.74  6080289.76 1035.80 2065.00 2260.00 2055.91 1064.76
 614100.74  6080289.76 1848.00 2218.47 2400.00 2207.14 2039.40
 614300.66  6080295.35   50.00 1500.00 1500.00 1500.00   37.50
 614300.66  6080295.35  641.26 1928.08 1960.00 1924.13  616.93
 614300.66  6080295.35  585.91 1903.10 2175.00 1900.44  556.75
 614300.66  6080295.35 1033.81 2065.31 2260.00 2056.22 1062.86
 614300.66  6080295.35 1848.00 2219.00 2400.00 2207.68 2039.90
 614500.58  6080300.94   50.00 1500.00 1500.00 1500.00   37.50
 614500.58  6080300.94  638.01 1927.92 1960.00 1923.95  613.75
 614500.58  6080300.94  584.72 1903.81 2175.00 1901.07  555.80
 614500.58  6080300.94 1031.80 2065.70 2260.00 2056.59 1061.00
 614500.58  6080300.94 1848.00 2219.57 2400.00 2208.26 2040.44
 614700.50  6080306.53   50.00 1500.00 1500.00 1500.00   37.50
 614700.50  6080306.53  634.74 1927.75 1960.00 1923.76  610.55
 614700.50  6080306.53  583.52 1904.52 2175.00 1901.71  554.84
 614700.50  6080306.53 1030.05 2066.14 2260.00 2057.03 1059.42
 614700.50  6080306.53 1848.00 2220.11 2400.00 2208.83 2040.96
 614900.43  6080312.11   50.00 1500.00 1500.00 1500.00   37.50
 614900.43  6080312.11  631.69 1927.59 1960.00 1923.59  607.56
 614900.43  6080312.11  582.31 1905.14 2175.00 1902.27  553.85
 614900.43  6080312.11 1028.31 2066.55 2260.00 2057.42 1057.83
 614900.43  6080312.11 1848.00 2220.64 2400.00 2209.38 2041.46
 615100.35  6080317.70   50.00 1500.00 1500.00 1500.00   37.50
 615100.35  6080317.70  629.41 1927.48 1960.00 1923.46  605.32
 615100.35  6080317.70  581.09 1905.44 2175.00 1902.54  552.77
 615100.35  6080317.70 1026.87 2066.85 2260.00 2057.72 1056.51
 615100.35  6080317.70 1848.00 2221.06 2400.00 2209.81 2041.86
 615300.27  6080323.29   50.00 1500.00 1500.00 1500.00   37.50
 615300.27  6080323.29  628.01 1927.40 1960.00 1923.38  603.95
 615300.27  6080323.29  579.87 1905.40 2175.00 1902.49  551.60
 615300.27  6080323.29 1025.56 2066.99 2260.00 2057.86 1055.23
 615300.27  6080323.29 1848.00 2221.37 2400.00 2210.12 2042.16
 615500.19  6080328.87   50.00 1500.00 1500.00 1500.00   37.50
 615500.19  6080328.87  626.21 1927.31 1960.00 1923.27  602.19
 615500.19  6080328.87  578.66 1905.52 2175.00 1902.58  550.47
 615500.19  6080328.87 1022.48 2066.87 2260.00 2057.73 1051.99
 615500.19  6080328.87 1848.00 2221.86 2400.00 2210.62 2042.62
 615700.11  6080334.46   50.00 1500.00 1500.00 1500.00   37.50
 615700.11  6080334.46  623.41 1927.16 1960.00 1923.11  599.44
 615700.11  6080334.46  577.44 1906.04 2175.00 1903.05  549.45
 615700.11  6080334.46 1017.31 2066.54 2260.00 2057.39 1046.50
 615700.11  6080334.46 1848.00 2222.63 2400.00 2211.40 2043.33
 615900.04  6080340.05   50.00 1500.00 1500.00 1500.00   37.50
 615900.04  6080340.05  620.14 1926.99 1960.00 1922.91  596.24
 615900.04  6080340.05  576.24 1906.77 2175.00 1903.71  548.50
 615900.04  6080340.05 1013.73 2066.63 2260.00 2057.47 1042.86
 615900.04  6080340.05 1848.00 2223.33 2400.00 2212.10 2043.98
 616099.96  6080345.64   50.00 1500.00 1500.00 1500.00   37.50
 616099.96  6080345.64  616.97 1926.81 1960.00 1922.72  593.13
 616099.96  6080345.64  575.06 1907.46 2175.00 1904.33  547.55
 616099.96  6080345.64 1010.19 2066.70 2260.00 2057.53 1039.25
 616099.96  6080345.64 1848.00 2224.00 2400.00 2212.80 2044.62
 616299.88  6080351.22   50.00 1500.00 1500.00 1500.00   37.50
 616299.88  6080351.22  613.66 1926.63 1960.00 1922.52  589.89
 616299.88  6080351.22  573.92 1908.24 2175.00 1905.04  546.67
 616299.88  6080351.22 1006.62 2066.80 2260.00 2057.62 1035.62
 616299.88  6080351.22 1848.00 2224.70 2400.00 2213.50 2045.28
 616499.80  6080356.81   50.00 1500.00 1500.00 1500.00   37.50
 616499.80  6080356.81  609.64 1926.41 1960.00 1922.27  585.95
 616499.80  6080356.81  572.85 1909.34 2175.00 1906.04  545.94
 616499.80  6080356.81 1002.15 2066.85 2260.00 2057.67 1031.05
 616499.80  6080356.81 1848.00 2225.54 2400.00 2214.36 2046.07
 616699.72  6080362.40   50.00 1500.00 1500.00 1500.00   37.50
 616699.72  6080362.40  605.10 1926.16 1960.00 1921.99  581.50
 616699.72  6080362.40  571.99 1910.76 2175.00 1907.34  545.49
 616699.72  6080362.40  996.60 2066.79 2260.00 2057.60 1025.30
 616699.72  6080362.40 1848.00 2226.51 2400.00 2215.35 2046.98
 616899.65  6080367.99   50.00 1500.00 1500.00 1500.00   37.50
 616899.65  6080367.99  600.44 1925.89 1960.00 1921.69  576.93
 616899.65  6080367.99  571.52 1912.43 2175.00 1908.88  545.48
 616899.65  6080367.99  990.51 2066.60 2260.00 2057.40 1018.94
 616899.65  6080367.99 1848.00 2227.51 2400.00 2216.37 2047.93
 617099.57  6080373.57   50.00 1500.00 1500.00 1500.00   37.50
 617099.57  6080373.57  595.86 1925.63 1960.00 1921.40  572.44
 617099.57  6080373.57  571.26 1914.16 2175.00 1910.48  545.69
 617099.57  6080373.57  985.34 2066.56 2260.00 2057.36 1013.60
 617099.57  6080373.57 1848.00 2228.43 2400.00 2217.31 2048.79
 617299.49  6080379.16   50.00 1500.00 1500.00 1500.00   37.50
 617299.49  6080379.16  591.53 1925.37 1960.00 1921.12  568.19
 617299.49  6080379.16  571.07 1915.83 2175.00 1912.03  545.95
 617299.49  6080379.16  981.33 2066.70 2260.00 2057.50 1009.54
 617299.49  6080379.16 1848.00 2229.22 2400.00 2218.13 2049.55
 617499.41  6080384.75   50.00 1500.00 1500.00 1500.00   37.50
 617499.41  6080384.75  587.46 1925.13 1960.00 1920.85  564.21
 617499.41  6080384.75  570.93 1917.41 2175.00 1913.49  546.23
 617499.41  6080384.75  977.18 2066.75 2260.00 2057.55 1005.30
 617499.41  6080384.75 1848.00 2230.00 2400.00 2218.92 2050.28
 617699.33  6080390.34   50.00 1500.00 1500.00 1500.00   37.50
 617699.33  6080390.34  583.62 1924.90 1960.00 1920.59  560.45
 617699.33  6080390.34  570.80 1918.91 2175.00 1914.88  546.51
 617699.33  6080390.34  972.65 2066.67 2260.00 2057.46 1000.60
 617699.33  6080390.34 1848.00 2230.78 2400.00 2219.71 2051.02
 617899.26  6080395.92   50.00 1500.00 1500.00 1500.00   37.50
 617899.26  6080395.92  580.03 1924.68 1960.00 1920.35  556.93
 617899.26  6080395.92  570.69 1920.31 2175.00 1916.18  546.77
 617899.26  6080395.92  967.61 2066.42 2260.00 2057.22  995.29
 617899.26  6080395.92 1848.00 2231.57 2400.00 2220.52 2051.76
 618099.18  6080401.51   50.00 1500.00 1500.00 1500.00   37.50
 618099.18  6080401.51  576.65 1924.47 1960.00 1920.11  553.61
 618099.18  6080401.51  570.39 1921.54 2175.00 1917.32  546.81
 618099.18  6080401.51  962.53 2066.14 2260.00 2056.93  989.93
 618099.18  6080401.51 1848.00 2232.35 2400.00 2221.31 2052.49
 618299.10  6080407.10   50.00 1500.00 1500.00 1500.00   37.50
 618299.10  6080407.10  573.59 1924.28 1960.00 1919.90  550.62
 618299.10  6080407.10  570.31 1922.75 2175.00 1918.43  547.05
 618299.10  6080407.10  961.87 2066.69 2260.00 2057.48  989.51
 618299.10  6080407.10 1848.00 2232.73 2400.00 2221.72 2052.87
 618499.02  6080412.69   50.00 1500.00 1500.00 1500.00   37.50
 618499.02  6080412.69  571.17 1924.13 1960.00 1919.73  548.25
 618499.02  6080412.69  570.23 1923.69 2175.00 1919.31  547.22
 618499.02  6080412.69  960.86 2067.02 2260.00 2057.81  988.63
 618499.02  6080412.69 1848.00 2233.08 2400.00 2222.08 2053.20
 618698.94  6080418.27   50.00 1500.00 1500.00 1500.00   37.50
 618698.94  6080418.27  569.15 1924.00 1960.00 1919.59  546.26
 618698.94  6080418.27  570.16 1924.47 2175.00 1920.04  547.36
 618698.94  6080418.27  959.58 2067.22 2260.00 2058.01  987.41
 618698.94  6080418.27 1848.00 2233.40 2400.00 2222.42 2053.51
 618898.87  6080423.86   50.00 1500.00 1500.00 1500.00   37.50
 618898.87  6080423.86  567.13 1923.87 1960.00 1919.44  544.29
 618898.87  6080423.86  570.08 1925.26 2175.00 1920.77  547.50
 618898.87  6080423.86  959.22 2067.60 2260.00 2058.39  987.22
 618898.87  6080423.86 1848.00 2233.65 2400.00 2222.68 2053.76
 619098.79  6080429.45   50.00 1500.00 1500.00 1500.00   37.50
 619098.79  6080429.45  565.17 1923.74 1960.00 1919.30  542.36
 619098.79  6080429.45  570.01 1926.02 2175.00 1921.48  547.63
 619098.79  6080429.45  957.97 2067.78 2260.00 2058.57  986.02
 619098.79  6080429.45 1848.00 2233.96 2400.00 2223.01 2054.06
 619298.71  6080435.04   50.00 1500.00 1500.00 1500.00   37.50
 619298.71  6080435.04  563.26 1923.62 1960.00 1919.17  540.49
 619298.71  6080435.04  569.94 1926.76 2175.00 1922.16  547.75
 619298.71  6080435.04  959.72 2068.59 2260.00 2059.37  988.21
 619298.71  6080435.04 1848.00 2234.03 2400.00 2223.10 2054.15
 619498.63  6080440.62   50.00 1500.00 1500.00 1500.00   37.50
 619498.63  6080440.62  561.34 1923.49 1960.00 1919.03  538.61
 619498.63  6080440.62  569.85 1927.49 2175.00 1922.85  547.87
 619498.63  6080440.62  957.27 2068.51 2260.00 2059.30  985.65
 619498.63  6080440.62 1848.00 2234.44 2400.00 2223.52 2054.53
 619698.55  6080446.21   50.00 1500.00 1500.00 1500.00   37.50
 619698.55  6080446.21  559.68 1923.39 1960.00 1918.90  536.98
 619698.55  6080446.21  569.78 1928.13 2175.00 1923.45  547.97
 619698.55  6080446.21  958.55 2069.16 2260.00 2059.95  987.28
 619698.55  6080446.21 1848.00 2234.52 2400.00 2223.62 2054.62
 619898.48  6080451.80   50.00 1500.00 1500.00 1500.00   37.50
 619898.48  6080451.80  558.04 1923.28 1960.00 1918.78  535.38
 619898.48  6080451.80  569.69 1928.75 2175.00 1924.02  548.05
 619898.48  6080451.80  953.58 2068.49 2260.00 2059.28  981.85
 619898.48  6080451.80 1848.00 2235.09 2400.00 2224.19 2055.15
 620098.40  6080457.39   50.00 1500.00 1500.00 1500.00   37.50
 620098.40  6080457.39  555.69 1923.12 1960.00 1918.61  533.07
 620098.40  6080457.39  569.60 1929.67 2175.00 1924.87  548.21
 620098.40  6080457.39  950.39 2068.36 2260.00 2059.15  978.49
 620098.40  6080457.39 1848.00 2235.60 2400.00 2224.71 2055.63
